Punto_De_Venta,Tipo_De_Comprobante,Numero_De_Comprobante,Fecha_Emision,Fecha_Vencimiento,Fecha_Pago,Estado,CUIT/CUIL,Razon_Social,Condicion,SubTotal,,
14488,FCB,63524452,23/12/2019,9/1/2020,null,Pendiente de pago,59-70493226-2,Empresa 2888 S.A.,Régimen Simplificado,"1.821.713,00",,
38459,FCEA,13873916,5/11/2016,7/12/2016,6/11/2016,Pagado,82-45446688-7,Persona 2909,Régimen Simplificado,"292.827,00",,
89286,FCA,39492653,16/11/2015,19/12/2015,null,Pendiente de pago,99-90139845-3,Empresa 41 S.A.,IVA Sujeto Exento,"3.684.592,00",,
12535,FCB,18512463,27/9/2018,31/10/2018,null,Pendiente de pago,41-28194495-2,Persona 897,Responsable Inscripto,"1.414.291,00",,
79034,FCB,50612182,2/10/2014,24/10/2014,8/10/2014,Pagado,19-32773772-9,Empresa 132 S.A.,IVA Sujeto Exento,"2.072.061,00",,
55011,FCEA,28699991,27/7/2021,22/9/2021,18/8/2021,Pagado,61-72928909-0,Empresa 2797 SAS,Régimen Simplificado,"2.114.154,00",,
71645,FCC,14664750,9/5/2021,10/6/2021,null,Pendiente de pago,56-84061084-9,Empresa 2455 SRL,IVA Sujeto Exento,"4.582.099,00",,
78225,FCA,74397106,14/2/2024,25/3/2024,5/3/2024,Pagado,54-89880039-3,Empresa 1970 SRL,Régimen Simplificado,"2.228.046,00",,
88964,FCC,71461420,3/3/2021,12/4/2021,5/4/2021,Pagado,10-60141969-0,Persona 619,Responsable Inscripto,"1.117.732,00",,
49809,FCEA,64375925,14/1/2018,19/2/2018,4/3/2018,Vencido,85-96317838-0,Empresa 942 S.A.,Régimen Simplificado,"1.014.687,00",,
37091,FCC,34151561,24/5/2021,28/6/2021,29/6/2021,Vencido,45-77009962-7,Persona 1994,Responsable Inscripto,"2.613.822,00",,
95025,FCEA,85891568,16/5/2014,4/6/2014,24/5/2014,Pagado,61-44263657-8,Persona 1898,Responsable Inscripto,"1.098.162,00",,
60048,FCEA,15271664,17/5/2018,20/5/2018,null,Pendiente de pago,41-28740175-8,Persona 660,Régimen Simplificado,"3.656.958,00",,
51097,FCA,82859493,15/5/2018,5/6/2018,null,Pendiente de pago,70-18015602-9,Empresa 2810 SAS,IVA Sujeto Exento,"321.935,00",,
78444,FCB,63003138,3/9/2022,28/10/2022,19/10/2022,Pagado,11-11110622-0,Empresa 2975 SAS,Régimen Simplificado,"4.315.911,00",,
43574,FCB,92683011,20/1/2024,21/1/2024,20/2/2024,Vencido,58-33619148-6,Persona 590,IVA Sujeto Exento,"1.089.038,00",,
63549,FCA,97452754,15/4/2023,18/4/2023,28/4/2023,Vencido,53-40850542-1,Persona 366,Responsable Inscripto,"660.643,00",,
49343,FCB,45436591,19/12/2015,7/1/2016,null,Pendiente de pago,91-89544588-2,Persona 351,Régimen Simplificado,"4.097.968,00",,
91896,FCA,71609885,17/2/2023,10/4/2023,null,Pendiente de pago,86-11196220-2,Empresa 710 SRL,Régimen Simplificado,"3.223.749,00",,
16862,FCA,48131069,21/2/2017,3/3/2017,8/3/2017,Vencido,74-83115626-4,Empresa 2415 SRL,Responsable Inscripto,"1.312.344,00",,
22517,FCA,96643198,4/1/2015,2/3/2015,2/2/2015,Pagado,35-96517319-9,Persona 808,Régimen Simplificado,"3.493.027,00",,
32047,FCA,22824718,15/8/2018,4/10/2018,null,Pendiente de pago,49-57493613-2,Persona 953,Régimen Simplificado,"1.741.556,00",,
22840,FCA,89940662,25/6/2022,19/7/2022,16/7/2022,Pagado,81-95133562-0,Empresa 131 S.A.,Responsable Inscripto,"4.754.382,00",,
89177,FCB,38189899,12/11/2015,25/12/2015,null,Pendiente de pago,52-41359640-6,Persona 2528,Responsable Inscripto,"4.188.203,00",,
43397,FCEA,10236288,8/3/2016,13/4/2016,null,Pendiente de pago,23-88015035-4,Empresa 1593 SAS,Responsable Inscripto,"15.981,00",,
12185,FCEA,57665125,14/4/2016,2/6/2016,null,Pendiente de pago,95-37021698-8,Persona 309,Responsable Inscripto,"3.219.152,00",,
91750,FCEA,64060042,5/9/2016,25/10/2016,null,Pendiente de pago,83-36201284-9,Empresa 2298 S.A.,Régimen Simplificado,"2.512.466,00",,
76235,FCC,50745288,21/11/2018,10/12/2018,7/1/2019,Vencido,71-95358903-9,Persona 2527,Régimen Simplificado,"494.076,00",,
55108,FCB,42266102,4/5/2019,30/5/2019,21/5/2019,Pagado,32-61455770-9,Empresa 1452 SRL,Régimen Simplificado,"379.885,00",,
53902,FCB,12002527,29/10/2016,28/11/2016,13/12/2016,Vencido,97-95602822-8,Persona 206,IVA Sujeto Exento,"4.328.041,00",,
19913,FCA,90560253,13/5/2016,12/7/2016,15/5/2016,Pagado,40-96098348-2,Empresa 1875 S.A.,Responsable Inscripto,"869.106,00",,
36151,FCEA,19766057,21/5/2017,26/5/2017,3/7/2017,Vencido,51-30706744-2,Persona 1194,IVA Sujeto Exento,"1.462.195,00",,
20014,FCA,80938133,18/7/2016,5/9/2016,19/7/2016,Pagado,76-47358896-1,Persona 1849,Régimen Simplificado,"672.838,00",,
59625,FCEA,39563609,6/3/2021,19/4/2021,23/3/2021,Pagado,49-94500332-1,Persona 1355,Responsable Inscripto,"1.256.877,00",,
58241,FCA,55520936,21/4/2018,7/5/2018,26/5/2018,Vencido,26-67874588-2,Empresa 1586 SAS,Régimen Simplificado,"2.875.355,00",,
29533,FCEA,85387353,8/12/2024,1/2/2025,31/1/2025,Pagado,88-88940504-4,Empresa 1068 S.A.,Régimen Simplificado,"3.543.391,00",,
82182,FCA,53613531,28/9/2016,30/9/2016,25/10/2016,Vencido,82-48895532-0,Empresa 2694 S.A.,Responsable Inscripto,"2.971.945,00",,
79034,FCB,15090115,10/12/2014,7/2/2015,null,Pendiente de pago,19-32773772-9,Empresa 132 S.A.,IVA Sujeto Exento,"298.023,00",,
64046,FCEA,53661700,23/1/2016,14/2/2016,null,Pendiente de pago,14-59725780-2,Persona 695,Responsable Inscripto,"1.802.374,00",,
81758,FCA,88472747,7/2/2021,8/3/2021,6/3/2021,Pagado,80-73593575-9,Empresa 119 SRL,Responsable Inscripto,"872.407,00",,
40878,FCB,44012635,12/8/2021,15/8/2021,null,Pendiente de pago,63-42447564-5,Persona 2353,Responsable Inscripto,"292.556,00",,
54125,FCEA,13756896,14/9/2021,7/11/2021,3/11/2021,Pagado,92-21154639-3,Empresa 2471 SRL,Régimen Simplificado,"4.541.036,00",,
14356,FCA,96278445,1/4/2018,13/4/2018,4/4/2018,Pagado,73-20396991-4,Empresa 571 SAS,Responsable Inscripto,"4.351.598,00",,
81368,FCC,64643312,11/8/2017,26/9/2017,null,Pendiente de pago,55-12476597-6,Persona 2544,Responsable Inscripto,"1.203.258,00",,
74860,FCC,26262946,24/6/2021,19/7/2021,16/7/2021,Pagado,74-99448588-3,Persona 52,Responsable Inscripto,"4.626.856,00",,
16445,FCB,38980137,21/9/2015,27/9/2015,null,Pendiente de pago,54-76480120-0,Empresa 2780 SRL,Responsable Inscripto,"4.463.928,00",,
88646,FCC,64614260,23/12/2023,4/1/2024,null,Pendiente de pago,58-16496388-7,Persona 160,Régimen Simplificado,"1.699.965,00",,
20766,FCC,31642172,11/6/2021,15/6/2021,18/6/2021,Vencido,59-63309925-1,Persona 915,Régimen Simplificado,"1.634.076,00",,
94536,FCC,54913798,13/6/2021,28/6/2021,4/8/2021,Vencido,18-84329957-3,Persona 1578,IVA Sujeto Exento,"188.867,00",,
73383,FCC,84891628,30/1/2023,5/3/2023,3/3/2023,Pagado,58-67371551-7,Empresa 744 SRL,IVA Sujeto Exento,"1.752.462,00",,
41247,FCB,66860718,8/10/2014,13/10/2014,13/11/2014,Vencido,52-26720590-7,Persona 2613,Régimen Simplificado,"1.072.593,00",,
52108,FCEA,88723936,19/7/2018,29/7/2018,28/8/2018,Vencido,19-66527425-9,Empresa 1453 S.A.,Régimen Simplificado,"1.050.876,00",,
49507,FCC,90740352,2/4/2021,20/4/2021,21/5/2021,Vencido,91-12646938-0,Empresa 652 S.A.,Responsable Inscripto,"4.593.948,00",,
10669,FCEA,46462700,16/3/2019,5/4/2019,20/4/2019,Vencido,76-70194179-5,Empresa 2869 SRL,Responsable Inscripto,"867.787,00",,
14702,FCEA,72681017,16/5/2023,1/6/2023,24/6/2023,Vencido,57-44067214-0,Empresa 2594 SRL,Régimen Simplificado,"178.377,00",,
84366,FCA,81635572,11/2/2017,11/3/2017,11/3/2017,Vencido,30-67749466-6,Persona 2543,IVA Sujeto Exento,"457.151,00",,
87712,FCB,23739665,9/9/2021,11/10/2021,16/10/2021,Vencido,70-24465052-6,Persona 195,IVA Sujeto Exento,"304.830,00",,
41247,FCC,82940710,18/6/2020,11/7/2020,14/8/2020,Vencido,52-26720590-7,Persona 2613,Régimen Simplificado,"905.517,00",,
46744,FCC,21079720,16/5/2021,19/5/2021,null,Pendiente de pago,15-12318780-8,Persona 1237,Régimen Simplificado,"1.096.896,00",,
10164,FCEA,58116101,21/5/2016,27/6/2016,null,Pendiente de pago,17-86889899-0,Empresa 2998 S.A.,IVA Sujeto Exento,"3.802.395,00",,
90537,FCEA,42969721,24/3/2015,2/4/2015,null,Pendiente de pago,35-17640192-1,Persona 2662,Régimen Simplificado,"4.085.128,00",,
49563,FCC,37549730,26/11/2021,11/12/2021,17/1/2022,Vencido,49-64398627-8,Empresa 920 SAS,Régimen Simplificado,"4.077.854,00",,
99607,FCA,92018840,22/4/2016,9/6/2016,14/6/2016,Vencido,74-14791551-6,Empresa 2954 SAS,Régimen Simplificado,"194.202,00",,
23926,FCC,64154202,19/7/2018,5/8/2018,null,Pendiente de pago,45-34351347-8,Empresa 1741 S.A.,Responsable Inscripto,"2.076.887,00",,
10669,FCC,22470801,12/6/2024,5/8/2024,18/6/2024,Pagado,76-70194179-5,Empresa 2869 SRL,Responsable Inscripto,"1.446.911,00",,
67813,FCB,94478805,4/5/2015,4/6/2015,25/5/2015,Pagado,61-99106541-2,Persona 2767,Responsable Inscripto,"2.414.922,00",,
70531,FCA,34508788,12/3/2020,10/4/2020,null,Pendiente de pago,26-73336482-8,Persona 2331,Régimen Simplificado,"2.047.166,00",,
51967,FCC,58500121,2/9/2022,18/9/2022,31/10/2022,Vencido,47-60721334-8,Persona 1003,Responsable Inscripto,"1.831.026,00",,
36645,FCC,28144776,15/11/2022,24/11/2022,15/12/2022,Vencido,25-13116365-3,Persona 165,Responsable Inscripto,"1.169.166,00",,
99797,FCEA,87412580,2/12/2015,9/12/2015,14/1/2016,Vencido,91-73980172-8,Persona 1587,Responsable Inscripto,"1.209.412,00",,
12185,FCEA,66599612,16/4/2024,13/5/2024,26/5/2024,Vencido,95-37021698-8,Persona 309,Responsable Inscripto,"2.243.951,00",,
55011,FCA,70243556,26/9/2014,16/11/2014,null,Pendiente de pago,61-72928909-0,Empresa 2797 SAS,Régimen Simplificado,"3.434.453,00",,
54122,FCB,38100423,25/7/2017,18/8/2017,4/9/2017,Vencido,38-22849318-1,Empresa 2364 S.A.,Régimen Simplificado,"3.134.573,00",,
86844,FCA,65010427,27/4/2023,19/6/2023,10/5/2023,Pagado,33-87253406-3,Empresa 1250 SAS,Responsable Inscripto,"3.779.491,00",,
49507,FCC,68805884,27/4/2023,21/6/2023,null,Pendiente de pago,91-12646938-0,Empresa 652 S.A.,Responsable Inscripto,"372.726,00",,
59108,FCA,87383901,15/6/2023,26/7/2023,2/8/2023,Vencido,44-67605591-6,Empresa 1233 SAS,Responsable Inscripto,"926.168,00",,
45903,FCA,50258782,29/10/2017,27/11/2017,null,Pendiente de pago,57-82884798-1,Empresa 2130 S.A.,IVA Sujeto Exento,"1.016.968,00",,
99852,FCA,10836619,14/12/2017,29/1/2018,21/1/2018,Pagado,67-54882512-2,Empresa 2899 SRL,Responsable Inscripto,"4.876.648,00",,
81862,FCB,40184834,26/6/2019,9/7/2019,null,Pendiente de pago,67-91954295-1,Persona 2201,Responsable Inscripto,"3.454.427,00",,
62122,FCB,19994291,8/9/2017,10/9/2017,22/10/2017,Vencido,33-64525199-8,Empresa 1723 S.A.,IVA Sujeto Exento,"2.310.839,00",,
92549,FCEA,84243362,16/6/2022,16/7/2022,6/7/2022,Pagado,81-41294138-3,Persona 1079,Responsable Inscripto,"2.662.859,00",,
49507,FCB,73570891,6/12/2018,25/12/2018,3/2/2019,Vencido,91-12646938-0,Empresa 652 S.A.,Responsable Inscripto,"2.269.141,00",,
83303,FCA,94511055,7/8/2018,15/8/2018,8/9/2018,Vencido,46-58212591-5,Persona 723,Responsable Inscripto,"2.351.869,00",,
64046,FCC,25612574,2/1/2014,26/2/2014,null,Pendiente de pago,14-59725780-2,Persona 695,Responsable Inscripto,"320.400,00",,
93290,FCB,48856763,16/7/2014,8/8/2014,4/9/2014,Vencido,38-81922635-2,Empresa 2233 S.A.,Régimen Simplificado,"3.942.587,00",,
68613,FCB,97538922,7/4/2019,4/5/2019,15/5/2019,Vencido,89-63239704-4,Empresa 2721 S.A.,IVA Sujeto Exento,"3.383.072,00",,
23288,FCC,67866548,30/7/2020,6/8/2020,null,Pendiente de pago,72-95938454-7,Empresa 2812 SAS,Responsable Inscripto,"4.890.607,00",,
91671,FCC,83269835,3/11/2020,16/11/2020,null,Pendiente de pago,39-79796531-3,Empresa 2029 SAS,IVA Sujeto Exento,"3.504.651,00",,
19644,FCC,64041742,5/1/2020,5/3/2020,7/1/2020,Pagado,28-63858841-4,Persona 2716,Régimen Simplificado,"2.646.063,00",,
45903,FCC,36327361,4/4/2019,4/5/2019,null,Pendiente de pago,57-82884798-1,Empresa 2130 S.A.,IVA Sujeto Exento,"4.199.974,00",,
73954,FCA,63584485,22/2/2015,24/2/2015,3/4/2015,Vencido,43-48447027-1,Empresa 2855 SRL,Régimen Simplificado,"1.067.567,00",,
45466,FCEA,91027554,31/1/2017,25/2/2017,null,Pendiente de pago,99-75699533-3,Empresa 215 SRL,Régimen Simplificado,"361.042,00",,
53349,FCEA,80406837,15/12/2023,6/1/2024,null,Pendiente de pago,25-54337385-0,Empresa 496 SAS,Régimen Simplificado,"3.885.211,00",,
24314,FCC,47703843,12/1/2022,20/2/2022,null,Pendiente de pago,28-15812680-0,Persona 837,Responsable Inscripto,"3.943.117,00",,
99852,FCC,82823655,18/11/2015,13/12/2015,null,Pendiente de pago,67-54882512-2,Empresa 2899 SRL,Responsable Inscripto,"567.265,00",,
58153,FCC,48686779,22/11/2022,17/12/2022,21/12/2022,Vencido,37-51067245-5,Empresa 1486 SRL,Responsable Inscripto,"3.653.701,00",,
64247,FCA,33362219,12/1/2020,18/1/2020,1/3/2020,Vencido,64-28881496-1,Persona 2143,Régimen Simplificado,"485.170,00",,
54808,FCC,59584127,15/3/2019,20/4/2019,26/3/2019,Pagado,36-98546635-0,Persona 2235,Régimen Simplificado,"4.365.327,00",,
25921,FCC,66131311,18/6/2015,13/7/2015,11/7/2015,Pagado,49-42627842-4,Persona 155,Responsable Inscripto,"2.986.858,00",,
21369,FCC,12225457,13/1/2017,25/1/2017,16/1/2017,Pagado,34-25427177-8,Empresa 1717 SAS,Responsable Inscripto,"3.883.895,00",,
96565,FCB,17080670,21/1/2019,18/2/2019,5/3/2019,Vencido,59-97975157-0,Empresa 489 SRL,Responsable Inscripto,"1.786.249,00",,
79869,FCEA,36715313,22/6/2015,4/7/2015,null,Pendiente de pago,87-81739194-4,Empresa 1978 SAS,Responsable Inscripto,"2.168.193,00",,
19192,FCC,62084112,15/3/2016,30/4/2016,null,Pendiente de pago,65-52707313-3,Empresa 288 SAS,Régimen Simplificado,"2.693.287,00",,
22517,FCB,35823657,2/1/2021,12/1/2021,17/1/2021,Vencido,35-96517319-9,Persona 808,Régimen Simplificado,"3.830.281,00",,
50822,FCB,15454016,14/3/2021,15/4/2021,null,Pendiente de pago,30-36263360-8,Persona 1210,IVA Sujeto Exento,"1.448.999,00",,
94536,FCC,91102196,29/7/2020,1/9/2020,30/8/2020,Pagado,18-84329957-3,Persona 1578,IVA Sujeto Exento,"4.711.665,00",,
12529,FCEA,58669853,31/7/2020,7/9/2020,11/8/2020,Pagado,80-42539671-5,Persona 1843,Régimen Simplificado,"1.895.801,00",,
94666,FCEA,50310980,23/8/2014,26/9/2014,null,Pendiente de pago,22-41658348-5,Empresa 878 SAS,Responsable Inscripto,"2.341.512,00",,
22343,FCA,81874421,8/4/2021,15/4/2021,4/6/2021,Vencido,33-80959587-8,Persona 1860,Responsable Inscripto,"1.243.197,00",,
95138,FCB,57562887,25/7/2018,28/8/2018,null,Pendiente de pago,10-15601105-2,Empresa 2869 SRL,IVA Sujeto Exento,"4.868.121,00",,
57599,FCA,54847801,5/6/2023,9/6/2023,26/7/2023,Vencido,56-99499770-5,Persona 958,IVA Sujeto Exento,"288.415,00",,
51689,FCB,48839012,1/1/2016,2/2/2016,4/2/2016,Vencido,60-19404062-7,Persona 2235,Régimen Simplificado,"215.895,00",,
96565,FCC,79535628,2/4/2017,3/5/2017,null,Pendiente de pago,59-97975157-0,Empresa 489 SRL,Responsable Inscripto,"4.338.354,00",,
11694,FCC,61709899,10/2/2016,26/2/2016,8/4/2016,Vencido,51-78673288-3,Persona 2302,Régimen Simplificado,"1.815.394,00",,
10503,FCA,91388668,24/8/2017,2/9/2017,3/10/2017,Vencido,78-87308709-6,Empresa 439 SAS,Régimen Simplificado,"1.786.095,00",,
99607,FCC,21329908,1/11/2016,16/11/2016,19/12/2016,Vencido,74-14791551-6,Empresa 2954 SAS,Régimen Simplificado,"2.831.704,00",,
93088,FCA,89778756,9/9/2016,17/9/2016,null,Pendiente de pago,83-14196301-8,Persona 766,Responsable Inscripto,"3.454.852,00",,
90527,FCC,95424453,2/3/2024,13/4/2024,null,Pendiente de pago,35-87311986-9,Empresa 1176 S.A.,Responsable Inscripto,"2.139.251,00",,
70531,FCEA,90699092,7/1/2023,4/2/2023,18/2/2023,Vencido,26-73336482-8,Persona 2331,Régimen Simplificado,"365.912,00",,
33255,FCB,12611351,31/8/2016,17/10/2016,24/9/2016,Pagado,55-10116027-1,Empresa 983 SRL,Responsable Inscripto,"1.238.512,00",,
10976,FCA,64719186,27/10/2021,15/12/2021,null,Pendiente de pago,30-99482197-6,Empresa 50 S.A.,IVA Sujeto Exento,"4.220.183,00",,
77511,FCA,50988280,4/7/2024,14/7/2024,7/7/2024,Pagado,54-68652513-7,Persona 928,IVA Sujeto Exento,"3.144.698,00",,
84931,FCC,67703980,30/9/2019,16/11/2019,null,Pendiente de pago,33-15090299-0,Empresa 514 S.A.,Régimen Simplificado,"97.404,00",,
21714,FCC,16527179,6/9/2014,13/10/2014,null,Pendiente de pago,67-74134729-8,Empresa 1992 SAS,IVA Sujeto Exento,"3.343.548,00",,
57659,FCC,73108052,6/7/2014,7/7/2014,18/8/2014,Vencido,96-81978763-1,Empresa 1560 SAS,IVA Sujeto Exento,"2.459.384,00",,
33805,FCC,48010795,9/2/2015,31/3/2015,null,Pendiente de pago,39-24740191-5,Empresa 446 SAS,Régimen Simplificado,"2.963.356,00",,
47503,FCC,94055243,23/10/2022,8/11/2022,null,Pendiente de pago,87-37281199-7,Empresa 1905 SAS,Responsable Inscripto,"3.108.745,00",,
55108,FCC,13956434,13/10/2023,15/10/2023,1/12/2023,Vencido,32-61455770-9,Empresa 1452 SRL,Régimen Simplificado,"3.203.464,00",,
43397,FCC,61571991,21/3/2022,8/4/2022,null,Pendiente de pago,23-88015035-4,Empresa 1593 SAS,Responsable Inscripto,"1.537.027,00",,
76086,FCB,52729640,19/10/2022,5/12/2022,23/10/2022,Pagado,12-91443511-9,Persona 1316,Régimen Simplificado,"43.057,00",,
33455,FCEA,53629186,11/5/2018,23/5/2018,null,Pendiente de pago,42-90855541-9,Empresa 2596 SAS,Responsable Inscripto,"3.230.068,00",,
22343,FCEA,98887471,24/11/2016,29/12/2016,null,Pendiente de pago,33-80959587-8,Persona 1860,Responsable Inscripto,"515.493,00",,
92341,FCEA,51131101,4/6/2020,15/7/2020,25/7/2020,Vencido,88-24027818-2,Persona 1734,Responsable Inscripto,"4.427.633,00",,
63549,FCB,72292228,6/6/2021,5/7/2021,9/7/2021,Vencido,53-40850542-1,Persona 366,Responsable Inscripto,"4.674.344,00",,
40878,FCB,41851920,4/2/2023,10/3/2023,5/2/2023,Pagado,63-42447564-5,Persona 2353,Responsable Inscripto,"2.764.358,00",,
79760,FCEA,52771090,28/7/2018,26/9/2018,null,Pendiente de pago,40-16499000-5,Persona 2469,Régimen Simplificado,"2.974.377,00",,
63837,FCC,56965782,2/1/2024,25/1/2024,16/2/2024,Vencido,62-82343859-7,Empresa 2323 SRL,IVA Sujeto Exento,"137.908,00",,
61046,FCB,43173849,24/10/2014,6/12/2014,null,Pendiente de pago,94-65721651-5,Persona 478,Responsable Inscripto,"287.577,00",,
64247,FCA,41322433,22/1/2019,23/2/2019,22/3/2019,Vencido,64-28881496-1,Persona 2143,Régimen Simplificado,"4.490.891,00",,
61046,FCA,69279744,7/8/2017,14/9/2017,6/10/2017,Vencido,94-65721651-5,Persona 478,Responsable Inscripto,"644.464,00",,
40878,FCA,36769041,17/4/2017,22/5/2017,null,Pendiente de pago,63-42447564-5,Persona 2353,Responsable Inscripto,"1.103.904,00",,
95025,FCC,54558310,20/8/2021,24/8/2021,27/8/2021,Vencido,61-44263657-8,Persona 1898,Responsable Inscripto,"2.571.742,00",,
40831,FCA,52551005,1/4/2017,4/4/2017,15/5/2017,Vencido,82-95234926-7,Persona 2890,Responsable Inscripto,"1.661.498,00",,
73817,FCB,50996819,6/11/2020,17/11/2020,null,Pendiente de pago,10-93061263-1,Empresa 570 S.A.,Régimen Simplificado,"1.360.162,00",,
49587,FCEA,47111864,15/1/2016,1/3/2016,null,Pendiente de pago,21-87284477-7,Persona 2683,Régimen Simplificado,"4.194.188,00",,
21416,FCA,90373732,16/9/2024,13/10/2024,1/10/2024,Pagado,52-48416524-5,Empresa 2545 SAS,Responsable Inscripto,"3.886.595,00",,
95138,FCC,99973350,28/4/2020,5/6/2020,null,Pendiente de pago,10-15601105-2,Empresa 2869 SRL,IVA Sujeto Exento,"1.572.022,00",,
39376,FCC,16375052,3/1/2019,31/1/2019,15/2/2019,Vencido,72-87276855-2,Persona 134,Régimen Simplificado,"2.667.323,00",,
12185,FCB,23677026,24/4/2017,17/6/2017,13/5/2017,Pagado,95-37021698-8,Persona 309,Responsable Inscripto,"2.226.544,00",,
46744,FCEA,13611000,5/8/2016,17/9/2016,null,Pendiente de pago,15-12318780-8,Persona 1237,Régimen Simplificado,"3.543.374,00",,
11192,FCB,22835054,5/7/2023,17/7/2023,null,Pendiente de pago,72-34008281-5,Empresa 1541 S.A.,Régimen Simplificado,"2.241.744,00",,
77201,FCC,67284675,19/7/2015,12/9/2015,null,Pendiente de pago,54-65043389-0,Empresa 2373 SAS,Régimen Simplificado,"815.871,00",,
65711,FCEA,61082810,19/10/2024,20/10/2024,null,Pendiente de pago,77-92012729-0,Empresa 217 SAS,Responsable Inscripto,"4.699.577,00",,
94144,FCC,19078135,26/2/2019,1/3/2019,null,Pendiente de pago,86-64545431-5,Empresa 2590 SRL,Régimen Simplificado,"685.239,00",,
49587,FCEA,18636515,3/6/2019,28/7/2019,14/6/2019,Pagado,21-87284477-7,Persona 2683,Régimen Simplificado,"4.409.772,00",,
43574,FCC,15948544,24/8/2020,6/10/2020,6/10/2020,Pagado,58-33619148-6,Persona 590,IVA Sujeto Exento,"3.499.691,00",,
88774,FCB,38721623,31/7/2023,8/8/2023,31/8/2023,Vencido,79-25993431-1,Empresa 1072 SAS,IVA Sujeto Exento,"3.885.457,00",,
82920,FCC,59231893,19/12/2015,21/1/2016,29/12/2015,Pagado,23-75236764-3,Persona 2021,Responsable Inscripto,"3.984.283,00",,
95138,FCC,84744012,23/8/2015,16/10/2015,null,Pendiente de pago,10-15601105-2,Empresa 2869 SRL,IVA Sujeto Exento,"1.142.741,00",,
63273,FCEA,99328804,1/3/2020,17/3/2020,null,Pendiente de pago,45-63219122-6,Empresa 2691 SRL,IVA Sujeto Exento,"1.782.885,00",,
27323,FCA,30125274,17/10/2020,21/11/2020,16/12/2020,Vencido,38-27620880-6,Persona 1639,Régimen Simplificado,"4.440.937,00",,
23483,FCB,26899175,13/5/2018,24/5/2018,15/6/2018,Vencido,66-65328141-7,Empresa 1011 SRL,Régimen Simplificado,"2.784.867,00",,
16862,FCB,48228265,11/10/2023,15/10/2023,null,Pendiente de pago,74-83115626-4,Empresa 2415 SRL,Responsable Inscripto,"2.081.528,00",,
94144,FCA,59131995,3/12/2021,14/12/2021,14/1/2022,Vencido,86-64545431-5,Empresa 2590 SRL,Régimen Simplificado,"1.705.894,00",,
42334,FCEA,51378409,10/4/2022,5/5/2022,26/5/2022,Vencido,84-12353543-2,Persona 1607,Responsable Inscripto,"3.076.439,00",,
25819,FCA,26137960,21/3/2023,20/4/2023,12/4/2023,Pagado,98-60493999-2,Empresa 1904 S.A.,IVA Sujeto Exento,"2.461.781,00",,
17732,FCEA,85383850,4/1/2019,15/1/2019,9/2/2019,Vencido,90-77782578-6,Persona 351,Régimen Simplificado,"4.043.859,00",,
56462,FCEA,55258810,25/1/2022,26/3/2022,null,Pendiente de pago,78-20073427-2,Persona 1707,IVA Sujeto Exento,"454.040,00",,
38331,FCB,91278159,19/9/2021,28/9/2021,16/10/2021,Vencido,21-91728357-2,Persona 610,Régimen Simplificado,"1.375.684,00",,
36151,FCEA,67229651,31/3/2018,16/5/2018,null,Pendiente de pago,51-30706744-2,Persona 1194,IVA Sujeto Exento,"3.186.924,00",,
90537,FCB,64640159,14/3/2024,2/5/2024,17/4/2024,Pagado,35-17640192-1,Persona 2662,Régimen Simplificado,"4.415.085,00",,
78323,FCB,34928183,14/4/2019,30/4/2019,12/6/2019,Vencido,17-14893189-4,Persona 1391,Régimen Simplificado,"167.592,00",,
42102,FCA,48407793,4/4/2018,20/4/2018,null,Pendiente de pago,78-82351053-9,Empresa 1369 SAS,Responsable Inscripto,"2.621.913,00",,
